"participant";"environment";"trial";"option";"attribute"
44;"compensatory";14;1;"s"
44;"compensatory";14;1;"s"
44;"compensatory";14;2;"s"
44;"compensatory";14;2;"s"
44;"compensatory";14;2;"s"
44;"compensatory";14;2;"s"
44;"compensatory";14;2;"s"
44;"compensatory";14;2;"p"
44;"compensatory";14;2;"f"
44;"compensatory";14;2;"f"
44;"compensatory";14;2;"p"
44;"compensatory";14;2;"p"
44;"compensatory";14;2;"p"
44;"compensatory";14;2;"p"
44;"compensatory";14;2;"p"
44;"compensatory";15;3;"p"
44;"compensatory";15;3;"s"
44;"compensatory";15;2;"b"
44;"compensatory";15;2;"f"
44;"compensatory";15;2;"f"
44;"compensatory";15;2;"f"
44;"compensatory";15;2;"b"
44;"compensatory";15;3;"f"
44;"compensatory";15;2;"b"
44;"compensatory";15;2;"f"
44;"compensatory";15;2;"p"
44;"compensatory";15;2;"p"
44;"compensatory";15;2;"s"
44;"compensatory";15;2;"p"
44;"compensatory";15;2;"p"
44;"compensatory";15;2;"f"
44;"compensatory";15;2;"f"
44;"compensatory";15;2;"f"
44;"compensatory";15;3;"f"
44;"compensatory";15;3;"f"
44;"compensatory";15;3;"p"
44;"compensatory";15;3;"p"
44;"compensatory";15;3;"s"
44;"compensatory";15;3;"s"
44;"compensatory";15;1;"b"
44;"compensatory";15;2;"s"
44;"compensatory";15;2;"s"
44;"compensatory";15;2;"s"
44;"compensatory";15;4;"b"
44;"compensatory";15;4;"b"
44;"compensatory";15;4;"s"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"p"
44;"compensatory";15;1;"p"
44;"compensatory";15;1;"f"
44;"compensatory";15;1;"f"
44;"compensatory";15;1;"p"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"b"
44;"compensatory";15;1;"b"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"s"
44;"compensatory";15;1;"f"
44;"compensatory";16;3;"f"
44;"compensatory";16;3;"f"
44;"compensatory";16;3;"p"
44;"compensatory";16;3;"p"
44;"compensatory";16;3;"b"
44;"compensatory";16;3;"b"
44;"compensatory";16;3;"p"
44;"compensatory";16;3;"s"
44;"compensatory";16;3;"s"
44;"compensatory";16;3;"s"
44;"compensatory";16;3;"b"
44;"compensatory";16;3;"b"
44;"compensatory";16;3;"s"
44;"compensatory";16;3;"s"
44;"compensatory";16;3;"f"
44;"compensatory";16;4;"b"
44;"compensatory";16;4;"b"
44;"compensatory";16;4;"p"
44;"compensatory";16;4;"p"
44;"compensatory";16;4;"f"
44;"compensatory";16;4;"f"
44;"compensatory";16;4;"f"
44;"compensatory";16;4;"f"
44;"compensatory";16;4;"s"
44;"compensatory";16;4;"s"
44;"compensatory";16;4;"s"
44;"compensatory";16;4;"b"
44;"compensatory";16;4;"s"
44;"compensatory";16;4;"s"
44;"compensatory";16;4;"f"
44;"compensatory";16;4;"f"
44;"compensatory";16;4;"p"
44;"compensatory";16;4;"s"
44;"compensatory";16;4;"s"
44;"compensatory";16;4;"s"
44;"compensatory";16;2;"f"
44;"compensatory";16;2;"s"
44;"compensatory";16;2;"s"
44;"compensatory";16;2;"s"
44;"compensatory";16;2;"p"
44;"compensatory";16;2;"p"
44;"compensatory";16;2;"p"
44;"compensatory";16;2;"f"
44;"compensatory";16;2;"f"
44;"compensatory";16;2;"f"
44;"compensatory";16;2;"b"
44;"compensatory";16;2;"b"
44;"compensatory";16;2;"b"
44;"compensatory";16;2;"b"
44;"compensatory";16;2;"b"
44;"compensatory";16;2;"b"
44;"compensatory";16;2;"b"
44;"compensatory";17;3;"p"
44;"compensatory";17;3;"p"
44;"compensatory";17;3;"s"
44;"compensatory";17;3;"b"
44;"compensatory";17;3;"b"
44;"compensatory";17;3;"f"
44;"compensatory";17;3;"f"
44;"compensatory";17;3;"p"
44;"compensatory";17;3;"p"
44;"compensatory";17;4;"s"
44;"compensatory";17;4;"s"
44;"compensatory";17;4;"s"
44;"compensatory";17;4;"f"
44;"compensatory";17;4;"f"
44;"compensatory";17;4;"f"
44;"compensatory";17;4;"p"
44;"compensatory";17;4;"p"
44;"compensatory";17;4;"s"
44;"compensatory";17;4;"s"
44;"compensatory";17;4;"s"
44;"compensatory";17;4;"s"
44;"compensatory";17;3;"s"
44;"compensatory";17;3;"s"
44;"compensatory";17;3;"s"
44;"compensatory";17;3;"s"
44;"compensatory";17;2;"s"
44;"compensatory";17;2;"s"
44;"compensatory";17;1;"s"
44;"compensatory";17;1;"s"
44;"compensatory";17;1;"p"
44;"compensatory";17;1;"p"
44;"compensatory";17;1;"f"
44;"compensatory";17;1;"f"
44;"compensatory";17;1;"f"
44;"compensatory";17;1;"f"
44;"compensatory";17;1;"s"
44;"compensatory";17;1;"s"
44;"compensatory";17;1;"s"
44;"compensatory";17;3;"s"
44;"compensatory";17;3;"b"
44;"compensatory";17;3;"s"
44;"compensatory";17;3;"b"
44;"compensatory";17;3;"b"
44;"compensatory";17;3;"b"
44;"compensatory";17;3;"b"
44;"compensatory";17;3;"f"
44;"compensatory";18;1;"p"
44;"compensatory";18;1;"s"
44;"compensatory";18;1;"f"
44;"compensatory";18;1;"f"
44;"compensatory";18;1;"f"
44;"compensatory";18;1;"f"
44;"compensatory";18;1;"s"
44;"compensatory";18;1;"b"
44;"compensatory";18;1;"p"
44;"compensatory";18;1;"p"
44;"compensatory";18;1;"f"
44;"compensatory";18;1;"f"
44;"compensatory";18;1;"p"
44;"compensatory";18;1;"p"
44;"compensatory";18;1;"f"
44;"compensatory";18;1;"s"
44;"compensatory";18;1;"s"
44;"compensatory";18;4;"s"
44;"compensatory";18;4;"s"
44;"compensatory";18;4;"s"
44;"compensatory";18;3;"s"
44;"compensatory";18;3;"s"
44;"compensatory";18;2;"s"
44;"compensatory";18;2;"s"
44;"compensatory";18;2;"s"
44;"compensatory";18;3;"s"
44;"compensatory";18;2;"f"
44;"compensatory";18;2;"s"
44;"compensatory";18;2;"s"
44;"compensatory";18;2;"s"
44;"compensatory";19;2;"p"
44;"compensatory";19;2;"p"
44;"compensatory";19;2;"f"
44;"compensatory";19;2;"f"
44;"compensatory";19;2;"f"
44;"compensatory";19;4;"p"
44;"compensatory";19;4;"p"
44;"compensatory";19;4;"b"
44;"compensatory";19;4;"b"
44;"compensatory";19;4;"s"
44;"compensatory";19;4;"s"
44;"compensatory";19;4;"s"
44;"compensatory";19;2;"s"
44;"compensatory";19;2;"s"
44;"compensatory";19;2;"s"
44;"compensatory";19;1;"s"
44;"compensatory";19;1;"s"
44;"compensatory";19;3;"p"
44;"compensatory";19;3;"f"
44;"compensatory";19;3;"f"
44;"compensatory";19;3;"b"
44;"compensatory";19;3;"s"
44;"compensatory";19;3;"s"
44;"compensatory";19;3;"s"
44;"compensatory";19;3;"b"
44;"compensatory";19;3;"b"
44;"compensatory";19;3;"b"
44;"compensatory";19;3;"b"
44;"compensatory";19;3;"f"
44;"compensatory";19;3;"f"
44;"compensatory";20;1;"s"
44;"compensatory";20;1;"p"
44;"compensatory";20;1;"p"
44;"compensatory";20;1;"b"
44;"compensatory";20;1;"b"
44;"compensatory";20;1;"p"
44;"compensatory";20;1;"p"
44;"compensatory";20;1;"f"
44;"compensatory";20;4;"f"
44;"compensatory";20;4;"s"
44;"compensatory";20;4;"p"
44;"compensatory";20;4;"p"
44;"compensatory";20;2;"p"
44;"compensatory";20;2;"p"
44;"compensatory";20;2;"f"
44;"compensatory";20;2;"f"
44;"compensatory";20;2;"s"
44;"compensatory";20;3;"s"
44;"compensatory";20;3;"p"
44;"compensatory";20;3;"f"
44;"compensatory";20;3;"f"
44;"compensatory";20;3;"f"
44;"compensatory";20;3;"f"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;4;"f"
44;"compensatory";21;4;"b"
44;"compensatory";21;4;"p"
44;"compensatory";21;4;"p"
44;"compensatory";21;4;"b"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"p"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"f"
44;"compensatory";21;1;"f"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;2;"p"
44;"compensatory";21;2;"p"
44;"compensatory";21;2;"s"
44;"compensatory";21;2;"s"
44;"compensatory";21;3;"s"
44;"compensatory";21;3;"p"
44;"compensatory";21;3;"b"
44;"compensatory";21;3;"b"
44;"compensatory";21;3;"f"
44;"compensatory";21;3;"f"
44;"compensatory";21;3;"p"
44;"compensatory";21;3;"p"
44;"compensatory";21;2;"b"
44;"compensatory";21;2;"p"
44;"compensatory";21;2;"p"
44;"compensatory";21;2;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"f"
44;"compensatory";21;4;"p"
44;"compensatory";21;4;"p"
44;"compensatory";21;4;"f"
44;"compensatory";21;4;"f"
44;"compensatory";21;4;"f"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;4;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;1;"s"
44;"compensatory";21;2;"s"
44;"compensatory";21;2;"s"
44;"compensatory";21;3;"s"
44;"compensatory";21;3;"p"
44;"compensatory";21;3;"p"
44;"compensatory";21;3;"p"
44;"compensatory";22;4;"p"
44;"compensatory";22;4;"p"
44;"compensatory";22;2;"p"
44;"compensatory";22;2;"p"
44;"compensatory";22;2;"s"
44;"compensatory";22;2;"b"
44;"compensatory";22;2;"b"
44;"compensatory";22;2;"s"
44;"compensatory";22;2;"p"
44;"compensatory";22;2;"p"
44;"compensatory";22;2;"f"
44;"compensatory";22;2;"f"
44;"compensatory";22;2;"s"
44;"compensatory";22;2;"s"
44;"compensatory";22;4;"s"
44;"compensatory";22;3;"f"
44;"compensatory";22;3;"f"
44;"compensatory";22;3;"p"
44;"compensatory";22;3;"p"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"b"
44;"compensatory";22;1;"b"
44;"compensatory";22;1;"f"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"b"
44;"compensatory";22;3;"f"
44;"compensatory";22;3;"b"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"b"
44;"compensatory";22;1;"b"
44;"compensatory";22;3;"f"
44;"compensatory";22;3;"b"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"f"
44;"compensatory";22;1;"f"
44;"compensatory";22;4;"s"
44;"compensatory";22;4;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;3;"p"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"s"
44;"compensatory";22;3;"p"
44;"compensatory";22;3;"s"
44;"compensatory";22;3;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"b"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"f"
44;"compensatory";22;1;"f"
44;"compensatory";22;1;"f"
44;"compensatory";22;4;"s"
44;"compensatory";22;4;"s"
44;"compensatory";22;4;"p"
44;"compensatory";22;4;"p"
44;"compensatory";22;4;"f"
44;"compensatory";22;4;"b"
44;"compensatory";22;4;"s"
44;"compensatory";22;1;"f"
44;"compensatory";22;1;"p"
44;"compensatory";22;1;"f"
44;"compensatory";22;1;"f"
44;"compensatory";22;1;"b"
44;"compensatory";22;1;"b"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;1;"s"
44;"compensatory";22;4;"s"
44;"compensatory";22;4;"s"
44;"compensatory";22;2;"p"
44;"compensatory";22;2;"s"
44;"compensatory";22;2;"s"
44;"compensatory";22;3;"b"
44;"compensatory";22;3;"s"
44;"compensatory";22;3;"s"
44;"compensatory";22;3;"s"
44;"compensatory";23;3;"f"
44;"compensatory";23;3;"p"
44;"compensatory";23;3;"f"
44;"compensatory";23;3;"f"
44;"compensatory";23;3;"p"
44;"compensatory";23;3;"p"
44;"compensatory";23;3;"p"
44;"compensatory";23;3;"f"
44;"compensatory";23;3;"f"
44;"compensatory";23;3;"s"
44;"compensatory";23;2;"s"
44;"compensatory";23;2;"s"
44;"compensatory";23;2;"s"
44;"compensatory";23;4;"s"
44;"compensatory";23;4;"s"
44;"compensatory";23;4;"p"
44;"compensatory";23;4;"p"
44;"compensatory";23;4;"f"
44;"compensatory";23;4;"f"
44;"compensatory";23;4;"f"
44;"compensatory";23;4;"b"
44;"compensatory";23;4;"b"
44;"compensatory";23;4;"b"
44;"compensatory";23;4;"b"
44;"compensatory";23;4;"b"
44;"compensatory";23;4;"b"
44;"compensatory";23;4;"b"
44;"compensatory";23;4;"b"
44;"compensatory";24;2;"p"
44;"compensatory";24;2;"p"
44;"compensatory";24;2;"s"
44;"compensatory";24;2;"f"
44;"compensatory";24;4;"f"
44;"compensatory";24;4;"f"
44;"compensatory";24;4;"s"
44;"compensatory";24;4;"p"
44;"compensatory";24;4;"p"
44;"compensatory";24;4;"p"
44;"compensatory";24;4;"p"
44;"compensatory";24;4;"p"
44;"compensatory";24;4;"p"
44;"compensatory";24;4;"p"
44;"compensatory";25;2;"f"
44;"compensatory";25;2;"f"
44;"compensatory";25;2;"s"
44;"compensatory";25;2;"s"
44;"compensatory";25;2;"p"
44;"compensatory";25;4;"s"
44;"compensatory";25;4;"s"
44;"compensatory";25;3;"s"
44;"compensatory";25;3;"s"
44;"compensatory";25;1;"p"
44;"compensatory";25;1;"s"
44;"compensatory";25;1;"s"
44;"compensatory";25;1;"p"
44;"compensatory";25;1;"p"
44;"compensatory";25;1;"p"
44;"compensatory";25;1;"s"
44;"compensatory";25;1;"s"
44;"compensatory";25;1;"s"
44;"compensatory";25;1;"s"
44;"compensatory";25;1;"f"
44;"compensatory";25;1;"f"
44;"compensatory";25;1;"p"
44;"compensatory";25;1;"p"
44;"compensatory";25;1;"p"
44;"compensatory";25;1;"f"
44;"compensatory";25;1;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;1;"s"
44;"nonCompensatory";26;3;"p"
44;"nonCompensatory";26;3;"p"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;2;"b"
44;"nonCompensatory";26;2;"b"
44;"nonCompensatory";26;4;"b"
44;"nonCompensatory";26;2;"b"
44;"nonCompensatory";26;2;"b"
44;"nonCompensatory";26;4;"b"
44;"nonCompensatory";26;1;"b"
44;"nonCompensatory";26;1;"b"
44;"nonCompensatory";26;3;"b"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;2;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;1;"f"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;1;"s"
44;"nonCompensatory";26;1;"s"
44;"nonCompensatory";26;1;"s"
44;"nonCompensatory";26;2;"s"
44;"nonCompensatory";26;4;"s"
44;"nonCompensatory";26;4;"s"
44;"nonCompensatory";26;3;"s"
44;"nonCompensatory";26;3;"s"
44;"nonCompensatory";26;4;"b"
44;"nonCompensatory";26;4;"b"
44;"nonCompensatory";26;3;"s"
44;"nonCompensatory";26;3;"s"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;4;"p"
44;"nonCompensatory";26;2;"p"
44;"nonCompensatory";26;2;"p"
44;"nonCompensatory";26;2;"p"
44;"nonCompensatory";26;2;"p"
44;"nonCompensatory";26;1;"p"
44;"nonCompensatory";26;1;"p"
44;"nonCompensatory";26;4;"p"
44;"nonCompensatory";26;4;"p"
44;"nonCompensatory";26;3;"p"
44;"nonCompensatory";26;3;"p"
44;"nonCompensatory";26;4;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;3;"f"
44;"nonCompensatory";26;2;"s"
44;"nonCompensatory";26;3;"s"
44;"nonCompensatory";26;3;"s"
44;"nonCompensatory";27;1;"b"
44;"nonCompensatory";27;1;"b"
44;"nonCompensatory";27;1;"b"
44;"nonCompensatory";27;4;"b"
44;"nonCompensatory";27;2;"b"
44;"nonCompensatory";27;2;"b"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;1;"b"
44;"nonCompensatory";27;1;"b"
44;"nonCompensatory";27;4;"b"
44;"nonCompensatory";27;4;"b"
44;"nonCompensatory";27;3;"b"
44;"nonCompensatory";27;3;"b"
44;"nonCompensatory";27;3;"b"
44;"nonCompensatory";27;1;"f"
44;"nonCompensatory";27;1;"f"
44;"nonCompensatory";27;1;"b"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;1;"s"
44;"nonCompensatory";27;1;"s"
44;"nonCompensatory";27;1;"s"
44;"nonCompensatory";27;3;"s"
44;"nonCompensatory";27;3;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;1;"f"
44;"nonCompensatory";27;1;"f"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;1;"f"
44;"nonCompensatory";27;1;"f"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;4;"p"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;4;"b"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;1;"f"
44;"nonCompensatory";27;2;"f"
44;"nonCompensatory";27;2;"f"
44;"nonCompensatory";27;2;"f"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"p"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";27;2;"s"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;2;"b"
44;"nonCompensatory";28;2;"p"
44;"nonCompensatory";28;2;"p"
44;"nonCompensatory";28;1;"p"
44;"nonCompensatory";28;1;"p"
44;"nonCompensatory";28;2;"p"
44;"nonCompensatory";28;2;"b"
44;"nonCompensatory";28;2;"p"
44;"nonCompensatory";28;2;"p"
44;"nonCompensatory";28;3;"p"
44;"nonCompensatory";28;4;"f"
44;"nonCompensatory";28;4;"f"
44;"nonCompensatory";28;4;"s"
44;"nonCompensatory";28;4;"s"
44;"nonCompensatory";28;4;"s"
44;"nonCompensatory";28;3;"s"
44;"nonCompensatory";28;2;"s"
44;"nonCompensatory";28;2;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;2;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;2;"s"
44;"nonCompensatory";28;2;"s"
44;"nonCompensatory";28;2;"s"
44;"nonCompensatory";28;4;"b"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;2;"b"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;2;"b"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;3;"b"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;2;"p"
44;"nonCompensatory";28;2;"p"
44;"nonCompensatory";28;1;"p"
44;"nonCompensatory";28;1;"p"
44;"nonCompensatory";28;1;"p"
44;"nonCompensatory";28;3;"f"
44;"nonCompensatory";28;4;"b"
44;"nonCompensatory";28;1;"b"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;4;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";28;1;"s"
44;"nonCompensatory";29;3;"f"
44;"nonCompensatory";29;1;"f"
44;"nonCompensatory";29;1;"f"
44;"nonCompensatory";29;1;"f"
44;"nonCompensatory";29;1;"f"
44;"nonCompensatory";29;2;"f"
44;"nonCompensatory";29;4;"b"
44;"nonCompensatory";29;2;"p"
44;"nonCompensatory";29;4;"s"
44;"nonCompensatory";29;1;"s"
44;"nonCompensatory";29;2;"s"
44;"nonCompensatory";29;2;"s"
44;"nonCompensatory";29;2;"s"
44;"nonCompensatory";30;2;"f"
44;"nonCompensatory";30;4;"f"
44;"nonCompensatory";30;2;"s"
44;"nonCompensatory";30;4;"s"
44;"nonCompensatory";30;3;"p"
44;"nonCompensatory";30;4;"p"
44;"nonCompensatory";30;2;"p"
44;"nonCompensatory";30;2;"p"
44;"nonCompensatory";30;2;"p"
44;"nonCompensatory";30;3;"b"
44;"nonCompensatory";30;3;"b"
44;"nonCompensatory";30;1;"b"
44;"nonCompensatory";30;1;"b"
44;"nonCompensatory";30;2;"f"
44;"nonCompensatory";30;4;"f"
44;"nonCompensatory";30;2;"f"
44;"nonCompensatory";30;2;"f"
44;"nonCompensatory";30;2;"f"
44;"nonCompensatory";31;2;"b"
44;"nonCompensatory";31;4;"b"
44;"nonCompensatory";31;4;"b"
44;"nonCompensatory";31;3;"s"
44;"nonCompensatory";31;3;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;1;"s"
44;"nonCompensatory";31;3;"f"
44;"nonCompensatory";31;2;"f"
44;"nonCompensatory";31;2;"f"
44;"nonCompensatory";31;2;"f"
44;"nonCompensatory";31;4;"p"
44;"nonCompensatory";31;4;"p"
44;"nonCompensatory";31;1;"p"
44;"nonCompensatory";31;1;"p"
44;"nonCompensatory";31;2;"p"
44;"nonCompensatory";31;3;"f"
44;"nonCompensatory";31;3;"f"
44;"nonCompensatory";31;1;"f"
44;"nonCompensatory";31;2;"f"
44;"nonCompensatory";31;2;"f"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;3;"p"
44;"nonCompensatory";31;2;"p"
44;"nonCompensatory";31;1;"p"
44;"nonCompensatory";31;2;"p"
44;"nonCompensatory";31;2;"p"
44;"nonCompensatory";31;2;"p"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";31;2;"s"
44;"nonCompensatory";32;2;"f"
44;"nonCompensatory";32;4;"f"
44;"nonCompensatory";32;1;"f"
44;"nonCompensatory";32;4;"p"
44;"nonCompensatory";32;3;"s"
44;"nonCompensatory";32;3;"s"
44;"nonCompensatory";32;1;"s"
44;"nonCompensatory";32;1;"s"
44;"nonCompensatory";32;2;"s"
44;"nonCompensatory";32;2;"s"
44;"nonCompensatory";32;2;"s"
44;"nonCompensatory";32;2;"s"
44;"nonCompensatory";32;2;"s"
44;"nonCompensatory";32;2;"s"
44;"nonCompensatory";32;2;"s"
44;"nonCompensatory";33;2;"b"
44;"nonCompensatory";33;4;"f"
44;"nonCompensatory";33;4;"f"
44;"nonCompensatory";33;4;"f"
44;"nonCompensatory";33;4;"s"
44;"nonCompensatory";33;3;"s"
44;"nonCompensatory";33;2;"s"
44;"nonCompensatory";34;2;"b"
44;"nonCompensatory";34;4;"b"
44;"nonCompensatory";34;4;"b"
44;"nonCompensatory";34;1;"f"
44;"nonCompensatory";34;1;"f"
44;"nonCompensatory";34;4;"p"
44;"nonCompensatory";34;4;"p"
44;"nonCompensatory";34;3;"s"
44;"nonCompensatory";34;3;"s"
44;"nonCompensatory";34;1;"s"
44;"nonCompensatory";34;1;"s"
44;"nonCompensatory";34;1;"s"
44;"nonCompensatory";34;1;"s"
44;"nonCompensatory";35;4;"s"
44;"nonCompensatory";35;1;"b"
44;"nonCompensatory";35;4;"s"
44;"nonCompensatory";35;4;"s"
44;"nonCompensatory";35;3;"s"
44;"nonCompensatory";35;3;"s"
44;"nonCompensatory";35;2;"s"
44;"nonCompensatory";35;1;"s"
44;"nonCompensatory";35;1;"s"
44;"nonCompensatory";35;1;"s"
44;"nonCompensatory";35;1;"b"
44;"nonCompensatory";35;2;"f"
44;"nonCompensatory";35;2;"f"
44;"nonCompensatory";35;4;"f"
44;"nonCompensatory";35;4;"f"
44;"nonCompensatory";35;3;"f"
44;"nonCompensatory";35;1;"f"
44;"nonCompensatory";35;1;"f"
44;"nonCompensatory";35;3;"f"
44;"nonCompensatory";35;3;"f"
